timestamp,temperature,linear_time,normalized_time,regression_temperature
2025-05-26 06:51:30+05:30,31.1,401.5,25.833333333333332,22.048055009593384
2025-05-26 06:54:00+05:30,31.1,404.0,26.0,22.067238461862438
2025-05-26 06:56:30+05:30,31.1,406.5,26.166666666666668,22.087705154657918
2025-05-26 06:59:00+05:30,31.1,409.0,26.333333333333332,22.109437289079835
2025-05-26 07:01:30+05:30,31.1,411.5,26.5,22.13241718432585
2025-05-26 07:04:00+05:30,31.1,414.0,26.666666666666668,22.156627277189532
2025-05-26 07:06:30+05:30,31.1,416.5,26.833333333333332,22.182050121560103
2025-05-26 07:09:00+05:30,31.1,419.0,27.0,22.208668387923698
2025-05-26 07:11:30+05:30,31.1,421.5,27.166666666666668,22.23646486286604
2025-05-26 07:14:00+05:30,31.1,424.0,27.333333333333332,22.265422448576594
2025-05-26 07:16:30+05:30,31.1,426.5,27.5,22.295524162354255
2025-05-26 07:19:00+05:30,31.1,429.0,27.666666666666668,22.326753136114334
2025-05-26 07:21:30+05:30,31.1,431.5,27.833333333333332,22.35909261589719
2025-05-26 07:24:00+05:30,31.1,434.0,28.0,22.392525961378176
2025-05-26 07:26:30+05:30,31.1,436.5,28.166666666666668,22.427036645379083
2025-05-26 07:29:00+05:30,31.1,439.0,28.333333333333332,22.462608253381063
2025-05-26 07:31:30+05:30,31.1,441.5,28.5,22.499224483038955
2025-05-26 07:34:00+05:30,31.1,444.0,28.666666666666668,22.536869143697025
2025-05-26 07:36:30+05:30,31.1,446.5,28.833333333333332,22.57552615590627
2025-05-26 07:39:00+05:30,31.1,449.0,29.0,22.615179550942933
2025-05-26 07:41:30+05:30,31.1,451.5,29.166666666666668,22.655813470328738
2025-05-26 07:44:00+05:30,31.1,454.0,29.333333333333332,22.69741216535232
2025-05-26 07:46:30+05:30,31.1,456.5,29.5,22.739959996592145
2025-05-26 07:49:00+05:30,31.1,459.0,29.666666666666668,22.783441433440935
2025-05-26 07:51:30+05:30,31.1,461.5,29.833333333333332,22.827841053631456
2025-05-26 07:54:00+05:30,31.1,464.0,30.0,22.87314354276361
2025-05-26 07:56:30+05:30,31.1,466.5,30.166666666666668,22.91933369383321
2025-05-26 07:59:00+05:30,31.1,469.0,30.333333333333332,22.966396406761888
2025-05-26 08:01:30+05:30,31.1,471.5,30.5,23.01431668792859
2025-05-26 08:04:00+05:30,31.1,474.0,30.666666666666668,23.063079649702384
2025-05-26 08:06:30+05:30,31.1,476.5,30.833333333333332,23.112670509976727
2025-05-26 08:09:00+05:30,31.1,479.0,31.0,23.163074591705158
2025-05-26 08:11:30+05:30,31.1,481.5,31.166666666666668,23.214277322438218
2025-05-26 08:14:00+05:30,31.1,484.0,31.333333333333332,23.266264233862
2025-05-26 08:16:30+05:30,31.1,486.5,31.5,23.31902096133795
2025-05-26 08:19:00+05:30,31.1,489.0,31.666666666666668,23.372533243444014
2025-05-26 08:21:30+05:30,31.1,491.5,31.833333333333332,23.426786921517383
2025-05-26 08:24:00+05:30,31.1,494.0,32.0,23.481767939198342
2025-05-26 08:26:30+05:30,31.0,496.5,32.166666666666664,23.537462341975676
2025-05-26 08:29:00+05:30,30.9,499.0,32.333333333333336,23.593856276733433
2025-05-26 08:31:30+05:30,30.8,501.5,32.5,23.650935991299022
2025-05-26 08:34:00+05:30,30.8,504.0,32.666666666666664,23.708687833992755
2025-05-26 08:36:30+05:30,30.7,506.5,32.833333333333336,23.767098253178546
2025-05-26 08:39:00+05:30,30.6,509.0,33.0,23.8261537968163
2025-05-26 08:41:30+05:30,30.5,511.5,33.166666666666664,23.885841112015417
2025-05-26 08:44:00+05:30,30.4,514.0,33.333333333333336,23.946146944589756
2025-05-26 08:46:30+05:30,30.4,516.5,33.5,24.00705813861387
2025-05-26 08:49:00+05:30,30.3,519.0,33.666666666666664,24.06856163598073
2025-05-26 08:51:30+05:30,30.2,521.5,33.833333333333336,24.130644475960736
2025-05-26 08:54:00+05:30,30.1,524.0,34.0,24.193293794762
2025-05-26 08:56:30+05:30,30.1,526.5,34.166666666666664,24.256496825092036
2025-05-26 08:59:00+05:30,30.1,529.0,34.333333333333336,24.320240895720932
2025-05-26 09:01:30+05:30,30.1,531.5,34.5,24.38451343104552
2025-05-26 09:04:00+05:30,30.1,534.0,34.666666666666664,24.449301950655297
2025-05-26 09:06:30+05:30,30.1,536.5,34.833333333333336,24.514594068899328
2025-05-26 09:09:00+05:30,30.1,539.0,35.0,24.5803774944546
2025-05-26 09:11:30+05:30,30.1,541.5,35.166666666666664,24.64664002989594
2025-05-26 09:14:00+05:30,30.1,544.0,35.333333333333336,24.71336957126682
2025-05-26 09:16:30+05:30,30.1,546.5,35.5,24.780554107651763
2025-05-26 09:19:00+05:30,30.1,549.0,35.666666666666664,24.848181720750155
2025-05-26 09:21:30+05:30,30.1,551.5,35.833333333333336,24.91624058445103
2025-05-26 09:24:00+05:30,30.1,554.0,36.0,24.984718964409527
2025-05-26 09:26:30+05:30,30.0,556.5,36.166666666666664,25.053605217624426
2025-05-26 09:29:00+05:30,29.9,559.0,36.333333333333336,25.12288779201712
2025-05-26 09:31:30+05:30,29.8,561.5,36.5,25.19255522601181
2025-05-26 09:34:00+05:30,29.8,564.0,36.666666666666664,25.262596148117073
2025-05-26 09:36:30+05:30,29.7,566.5,36.833333333333336,25.332999276508623
2025-05-26 09:39:00+05:30,29.6,569.0,37.0,25.40375341861357
2025-05-26 09:41:30+05:30,29.5,571.5,37.166666666666664,25.474847470695686
2025-05-26 09:44:00+05:30,29.4,574.0,37.333333333333336,25.546270417442244
2025-05-26 09:46:30+05:30,29.4,576.5,37.5,25.61801133155199
2025-05-26 09:49:00+05:30,29.3,579.0,37.666666666666664,25.690059373324406
2025-05-26 09:51:30+05:30,29.2,581.5,37.833333333333336,25.762403790250307
2025-05-26 09:54:00+05:30,29.1,584.0,38.0,25.835033916603688
2025-05-26 09:56:30+05:30,29.1,586.5,38.166666666666664,25.907939173034865
2025-05-26 09:59:00+05:30,29.1,589.0,38.333333333333336,25.981109066164937
2025-05-26 10:01:30+05:30,29.1,591.5,38.5,26.054533188181345
2025-05-26 10:04:00+05:30,29.1,594.0,38.666666666666664,26.128201216434903
2025-05-26 10:06:30+05:30,29.1,596.5,38.833333333333336,26.202102913038026
2025-05-26 10:09:00+05:30,29.1,599.0,39.0,26.276228124464183
2025-05-26 10:11:30+05:30,29.0,601.5,39.166666666666664,26.350566781148665
2025-05-26 10:14:00+05:30,28.9,604.0,39.333333333333336,26.425108897090524
2025-05-26 10:16:30+05:30,28.8,606.5,39.5,26.499844569455934
2025-05-26 10:19:00+05:30,28.8,609.0,39.666666666666664,26.57476397818262
2025-05-26 10:21:30+05:30,28.7,611.5,39.833333333333336,26.64985738558562
